Age 	 GS
5.427065700000000106e+03	1.829350000000000023e+02
5.427081400000000031e+03	1.831979999999999791e+02
5.427097300000000359e+03	1.831119999999999948e+02
5.427113400000000183e+03	1.832140000000000271e+02
5.427129600000000210e+03	1.829219999999999970e+02
5.427145900000000438e+03	1.829120000000000061e+02
5.427162299999999959e+03	1.826690000000000111e+02
5.427178700000000390e+03	1.820609999999999786e+02
5.427195400000000518e+03	1.816200000000000045e+02
5.427212300000000141e+03	1.811579999999999870e+02
5.427229299999999967e+03	1.807420000000000186e+02
5.427246399999999994e+03	1.796179999999999950e+02
5.427263700000000426e+03	1.777400000000000091e+02
5.427280999999999949e+03	1.744759999999999991e+02
5.427298600000000079e+03	1.708690000000000282e+02
5.427316399999999703e+03	1.669740000000000180e+02
5.427334399999999732e+03	1.616620000000000061e+02
5.427352499999999964e+03	1.561210000000000093e+02
5.427370799999999690e+03	1.513559999999999945e+02
5.427389299999999821e+03	1.483619999999999948e+02
5.427407799999999952e+03	1.468679999999999950e+02
5.427426699999999983e+03	1.466279999999999859e+02
5.427445899999999710e+03	1.473120000000000118e+02
5.427465699999999742e+03	1.488609999999999900e+02
5.427485999999999876e+03	1.519840000000000089e+02
5.427506800000000112e+03	1.555759999999999934e+02
5.427527900000000045e+03	1.594230000000000018e+02
5.427549700000000485e+03	1.622479999999999905e+02
5.427571799999999712e+03	1.643090000000000259e+02
5.427594399999999951e+03	1.659099999999999966e+02
5.427617400000000089e+03	1.668329999999999984e+02
5.427640699999999924e+03	1.673170000000000073e+02
5.427664200000000164e+03	1.678300000000000125e+02
5.427688200000000506e+03	1.679600000000000080e+02
5.427712499999999636e+03	1.674920000000000186e+02
5.427737100000000282e+03	1.664959999999999809e+02
5.427761900000000423e+03	1.656409999999999911e+02
5.427786999999999352e+03	1.646240000000000236e+02
5.427811999999999898e+03	1.624759999999999991e+02
5.427837400000000343e+03	1.599420000000000073e+02
5.427863000000000284e+03	1.559020000000000152e+02
5.427888799999999719e+03	1.522810000000000059e+02
5.427914700000000266e+03	1.497350000000000136e+02
5.427940400000000409e+03	1.473979999999999961e+02
5.427966400000000249e+03	1.461929999999999836e+02
5.427992500000000291e+03	1.459620000000000175e+02
5.428018600000000333e+03	1.461539999999999964e+02
5.428044799999999668e+03	1.462299999999999898e+02
5.428070899999999710e+03	1.457090000000000032e+02
5.428096700000000055e+03	1.446470000000000198e+02
5.428122699999999895e+03	1.428899999999999864e+02
5.428148600000000442e+03	1.415200000000000102e+02
5.428174500000000080e+03	1.397470000000000141e+02
5.428200200000000223e+03	1.379209999999999923e+02
5.428225699999999961e+03	1.366239999999999952e+02
5.428250799999999799e+03	1.352539999999999907e+02
5.428275999999999840e+03	1.340060000000000002e+02
5.428300999999999476e+03	1.327160000000000082e+02
5.428325700000000325e+03	1.314590000000000032e+02
5.428350199999999859e+03	1.298580000000000041e+02
5.428374300000000403e+03	1.281730000000000018e+02
5.428398199999999633e+03	1.271739999999999924e+02
5.428421500000000378e+03	1.265510000000000019e+02
5.428444900000000416e+03	1.267779999999999916e+02
5.428468399999999747e+03	1.271400000000000006e+02
5.428491899999999987e+03	1.274909999999999997e+02
5.428515500000000429e+03	1.277560000000000002e+02
5.428539099999999962e+03	1.274939999999999998e+02
5.428562500000000000e+03	1.268939999999999912e+02
5.428586199999999735e+03	1.270339999999999918e+02
5.428609900000000380e+03	1.278020000000000067e+02
5.428633700000000317e+03	1.291289999999999907e+02
5.428657500000000255e+03	1.306090000000000089e+02
5.428680999999999585e+03	1.323609999999999900e+02
5.428704800000000432e+03	1.343350000000000080e+02
5.428728600000000370e+03	1.360140000000000100e+02
5.428752400000000307e+03	1.386080000000000041e+02
5.428776200000000244e+03	1.419859999999999900e+02
5.428799899999999980e+03	1.459219999999999970e+02
5.428823500000000422e+03	1.499670000000000130e+02
5.428847200000000157e+03	1.529499999999999886e+02
5.428870899999999892e+03	1.541939999999999884e+02
5.428894599999999627e+03	1.547729999999999961e+02
5.428918300000000272e+03	1.559219999999999970e+02
5.428941899999999805e+03	1.573070000000000164e+02
5.428965400000000045e+03	1.591299999999999955e+02
5.428988699999999881e+03	1.608640000000000043e+02
5.429012099999999919e+03	1.625540000000000020e+02
5.429035499999999956e+03	1.639320000000000164e+02
5.429058799999999792e+03	1.653609999999999900e+02
5.429082099999999627e+03	1.668249999999999886e+02
5.429105000000000473e+03	1.681599999999999966e+02
5.429128099999999904e+03	1.693280000000000030e+02
5.429151100000000042e+03	1.708220000000000027e+02
5.429173999999999978e+03	1.716999999999999886e+02
5.429196799999999712e+03	1.718919999999999959e+02
5.429219500000000153e+03	1.711640000000000157e+02
5.429242100000000391e+03	1.693000000000000114e+02
5.429264400000000023e+03	1.667409999999999854e+02
5.429286799999999857e+03	1.642019999999999982e+02
5.429309000000000196e+03	1.613189999999999884e+02
5.429331100000000333e+03	1.583650000000000091e+02
5.429353100000000268e+03	1.557069999999999936e+02
5.429374700000000303e+03	1.534629999999999939e+02
5.429396399999999630e+03	1.521889999999999930e+02
5.429418000000000575e+03	1.515529999999999973e+02
5.429439400000000205e+03	1.521949999999999932e+02
5.429460900000000038e+03	1.534489999999999839e+02
5.429482200000000375e+03	1.549799999999999898e+02
5.429503600000000006e+03	1.572189999999999941e+02
5.429524699999999939e+03	1.588820000000000050e+02
5.429546000000000276e+03	1.597420000000000186e+02
5.429567299999999705e+03	1.601929999999999836e+02
5.429588499999999840e+03	1.606570000000000107e+02
5.429609699999999975e+03	1.612439999999999998e+02
5.429630699999999706e+03	1.630029999999999859e+02
5.429651799999999639e+03	1.642969999999999970e+02
5.429672900000000482e+03	1.659129999999999825e+02
5.429693900000000212e+03	1.677579999999999814e+02
5.429714899999999943e+03	1.692190000000000225e+02
5.429735899999999674e+03	1.701309999999999718e+02
5.429756599999999708e+03	1.706520000000000152e+02
5.429777500000000146e+03	1.712590000000000146e+02
5.429798300000000381e+03	1.720309999999999775e+02
5.429819199999999910e+03	1.727050000000000125e+02
5.429839899999999943e+03	1.730329999999999870e+02
5.429860700000000179e+03	1.732669999999999959e+02
5.429881300000000010e+03	1.740659999999999741e+02
5.429901799999999639e+03	1.750800000000000125e+02
5.429922400000000380e+03	1.760109999999999957e+02
5.429943000000000211e+03	1.770009999999999764e+02
5.429963499999999840e+03	1.783490000000000180e+02
5.429984000000000378e+03	1.791409999999999911e+02
5.430004200000000310e+03	1.795659999999999741e+02
5.430024599999999737e+03	1.795270000000000152e+02
5.430044899999999870e+03	1.793220000000000027e+02
5.430065200000000004e+03	1.792729999999999961e+02
5.430085500000000138e+03	1.789909999999999854e+02
5.430105700000000070e+03	1.786550000000000011e+02
5.430125799999999799e+03	1.783400000000000034e+02
5.430145700000000033e+03	1.780829999999999984e+02
5.430165799999999763e+03	1.775590000000000259e+02
5.430185800000000199e+03	1.766899999999999977e+02
5.430205799999999726e+03	1.753000000000000114e+02
5.430225699999999961e+03	1.735379999999999825e+02
5.430245399999999790e+03	1.708370000000000175e+02
5.430265199999999822e+03	1.675449999999999875e+02
5.430284899999999652e+03	1.640870000000000175e+02
5.430304600000000391e+03	1.599389999999999930e+02
5.430324300000000221e+03	1.559270000000000209e+02
5.430343899999999849e+03	1.523110000000000070e+02
5.430363400000000183e+03	1.496740000000000066e+02
5.430382800000000316e+03	1.478040000000000020e+02
5.430402200000000448e+03	1.473010000000000161e+02
5.430421599999999671e+03	1.470989999999999895e+02
5.430440800000000309e+03	1.472299999999999898e+02
5.430459799999999632e+03	1.480300000000000011e+02
5.430478600000000370e+03	1.486599999999999966e+02
5.430496900000000096e+03	1.492030000000000030e+02
5.430515199999999822e+03	1.499970000000000141e+02
5.430533400000000256e+03	1.511129999999999995e+02
5.430551300000000083e+03	1.531870000000000118e+02
5.430569099999999708e+03	1.546260000000000048e+02
5.430586599999999635e+03	1.550699999999999932e+02
5.430604000000000269e+03	1.552539999999999907e+02
5.430621399999999994e+03	1.550180000000000007e+02
5.430638600000000224e+03	1.538160000000000025e+02
5.430655800000000454e+03	1.533539999999999850e+02
5.430672900000000482e+03	1.544329999999999927e+02
5.430689900000000307e+03	1.569670000000000130e+02
5.430706600000000435e+03	1.606719999999999970e+02
5.430723500000000058e+03	1.643849999999999909e+02
5.430740399999999681e+03	1.684540000000000077e+02
5.430757200000000012e+03	1.719530000000000030e+02
5.430774099999999635e+03	1.745500000000000114e+02
5.430790799999999763e+03	1.772390000000000043e+02
5.430807700000000295e+03	1.791380000000000052e+02
5.430824599999999919e+03	1.808440000000000225e+02
5.430841599999999744e+03	1.824240000000000066e+02
5.430858600000000479e+03	1.834740000000000180e+02
5.430875700000000506e+03	1.851590000000000202e+02
5.430893000000000939e+03	1.887140000000000271e+02
5.430910100000000057e+03	1.925370000000000061e+02
5.430927599999999984e+03	1.964490000000000123e+02
5.430945200000000114e+03	1.999950000000000045e+02
5.430962900000000445e+03	2.027249999999999943e+02
5.430980800000000272e+03	2.040600000000000023e+02
5.430998700000000099e+03	2.048319999999999936e+02
5.431016999999999825e+03	2.051190000000000282e+02
5.431035399999999754e+03	2.046119999999999948e+02
5.431054100000000290e+03	2.039909999999999854e+02
5.431073100000000522e+03	2.031550000000000011e+02
5.431092200000000048e+03	2.020749999999999886e+02
5.431111600000000180e+03	2.015480000000000018e+02
5.431131199999999808e+03	2.010370000000000061e+02
5.431151100000000042e+03	2.004180000000000064e+02
5.431171400000000176e+03	1.999420000000000073e+02
5.431192000000000007e+03	1.993930000000000007e+02
5.431213000000000648e+03	1.985600000000000023e+02
5.431234199999999873e+03	1.974059999999999775e+02
5.431255699999999706e+03	1.953190000000000168e+02
5.431277699999999641e+03	1.931870000000000118e+02
5.431300000000000182e+03	1.904729999999999848e+02
5.431322799999999916e+03	1.887429999999999950e+02
5.431345999999999549e+03	1.874440000000000168e+02
5.431369400000000496e+03	1.863259999999999934e+02
5.431393500000000131e+03	1.860729999999999791e+02
5.431418000000000575e+03	1.859679999999999893e+02
5.431443299999999908e+03	1.860979999999999848e+02
5.431469799999999850e+03	1.866940000000000168e+02
5.431497500000000400e+03	1.878940000000000055e+02
5.431526200000000244e+03	1.891520000000000152e+02
5.431555699999999888e+03	1.899609999999999843e+02
5.431586400000000140e+03	1.903309999999999889e+02
5.431618000000000393e+03	1.903329999999999984e+02
5.431650400000000445e+03	1.906340000000000146e+02
5.431683600000000297e+03	1.912379999999999995e+02
5.431717200000000048e+03	1.920540000000000020e+02
5.431751800000000003e+03	1.922800000000000011e+02
5.431786900000000060e+03	1.923359999999999843e+02
5.431822600000000421e+03	1.922829999999999870e+02
5.431858799999999974e+03	1.911559999999999775e+02
5.431895400000000336e+03	1.899429999999999836e+02
5.431932399999999689e+03	1.889770000000000039e+02
5.431969299999999748e+03	1.886129999999999995e+02
5.432006800000000112e+03	1.885140000000000100e+02
5.432044499999999971e+03	1.887800000000000011e+02
5.432082300000000032e+03	1.894270000000000209e+02
5.432120200000000295e+03	1.901649999999999920e+02
5.432157699999999750e+03	1.905740000000000123e+02
5.432195499999999811e+03	1.901940000000000168e+02
5.432233199999999670e+03	1.891109999999999900e+02
5.432270800000000236e+03	1.878129999999999882e+02
5.432308100000000195e+03	1.865149999999999864e+02
5.432345100000000457e+03	1.854909999999999854e+02
5.432381699999999910e+03	1.852890000000000157e+02
5.432417599999999766e+03	1.850320000000000107e+02
5.432453700000000026e+03	1.852709999999999866e+02
5.432489999999999782e+03	1.858829999999999814e+02
5.432526499999999942e+03	1.866920000000000073e+02
5.432563200000000506e+03	1.873840000000000146e+02
5.432600099999999657e+03	1.880780000000000030e+02
5.432636900000000423e+03	1.883269999999999982e+02
5.432674200000000383e+03	1.884259999999999877e+02
5.432711800000000039e+03	1.889509999999999934e+02
5.432749499999999898e+03	1.894440000000000168e+02
5.432787500000000364e+03	1.895180000000000007e+02
5.432825300000000425e+03	1.895349999999999966e+02
5.432863699999999881e+03	1.891049999999999898e+02
5.432902200000000448e+03	1.889940000000000282e+02
5.432940999999999804e+03	1.887309999999999945e+02
5.432980000000000473e+03	1.879850000000000136e+02
5.433019100000000435e+03	1.873979999999999961e+02
5.433058500000000095e+03	1.864390000000000214e+02
5.433097700000000259e+03	1.850620000000000118e+02
5.433137499999999818e+03	1.841509999999999820e+02
5.433177400000000489e+03	1.834279999999999973e+02
5.433217599999999948e+03	1.830409999999999968e+02
5.433257900000000518e+03	1.831349999999999909e+02
5.433298099999999977e+03	1.827559999999999718e+02
5.433338899999999740e+03	1.817240000000000180e+02
5.433379799999999705e+03	1.808609999999999900e+02
5.433420900000000074e+03	1.800840000000000032e+02
5.433462900000000445e+03	1.802079999999999984e+02
5.433506199999999808e+03	1.806049999999999898e+02
5.433550699999999779e+03	1.812030000000000030e+02
5.433595800000000054e+03	1.823340000000000032e+02
5.433642300000000432e+03	1.833159999999999741e+02
5.433689500000000407e+03	1.838319999999999936e+02
5.433737299999999777e+03	1.842790000000000248e+02
5.433785499999999956e+03	1.846279999999999859e+02
5.433833499999999731e+03	1.843470000000000084e+02
5.433882200000000012e+03	1.840859999999999843e+02
5.433930699999999888e+03	1.837579999999999814e+02
5.433979100000000471e+03	1.833950000000000102e+02
5.434027200000000448e+03	1.834729999999999848e+02
5.434074700000000121e+03	1.832909999999999968e+02
5.434121200000000499e+03	1.826949999999999932e+02
5.434167199999999866e+03	1.820879999999999939e+02
5.434212400000000343e+03	1.819609999999999843e+02
5.434256300000000010e+03	1.817800000000000011e+02
5.434298999999999978e+03	1.810970000000000084e+02
5.434340299999999843e+03	1.807920000000000016e+02
5.434380000000000109e+03	1.805240000000000009e+02
5.434417599999999766e+03	1.801290000000000191e+02
5.434454399999999623e+03	1.803509999999999991e+02
5.434490700000000288e+03	1.810349999999999966e+02
5.434526700000000346e+03	1.819370000000000118e+02
5.434562300000000505e+03	1.828520000000000039e+02
5.434597200000000157e+03	1.838959999999999866e+02
5.434631999999999607e+03	1.842340000000000089e+02
5.434666400000000067e+03	1.850200000000000102e+02
5.434700499999999920e+03	1.860840000000000032e+02
5.434734199999999873e+03	1.872680000000000007e+02
5.434767600000000130e+03	1.881979999999999791e+02
5.434800600000000486e+03	1.890780000000000030e+02
5.434832900000000336e+03	1.895929999999999893e+02
5.434865200000000186e+03	1.896790000000000020e+02
5.434897200000000339e+03	1.891590000000000202e+02
5.434928799999999683e+03	1.883779999999999859e+02
5.434960100000000239e+03	1.879290000000000020e+02
5.434990800000000490e+03	1.869990000000000236e+02
5.435021499999999833e+03	1.861029999999999802e+02
5.435051800000000185e+03	1.856970000000000027e+02
5.435081900000000132e+03	1.852790000000000248e+02
5.435111600000000180e+03	1.842599999999999909e+02
5.435140999999999622e+03	1.836740000000000066e+02
5.435170100000000275e+03	1.831879999999999882e+02
5.435198699999999917e+03	1.823950000000000102e+02
5.435227300000000469e+03	1.808459999999999752e+02
5.435255600000000413e+03	1.785409999999999968e+02
5.435283599999999751e+03	1.761870000000000118e+02
5.435311300000000301e+03	1.743449999999999989e+02
5.435338499999999840e+03	1.722109999999999843e+02
5.435365700000000288e+03	1.710040000000000191e+02
5.435392700000000332e+03	1.706259999999999764e+02
5.435419399999999769e+03	1.702059999999999889e+02
5.435445800000000418e+03	1.705079999999999814e+02
5.435472200000000157e+03	1.709879999999999995e+02
5.435498000000000502e+03	1.720070000000000050e+02
